"Gene","Condition","Control_1","Control_2","Control_3","Control_4","Treatment_1","Treatment_2","Treatment_3","Treatment_4"
"miR-1195","Target",18.5473915875354,19.3790052895393,19.8977674717396,19.4755054379726,31.6845929901552,30.233603929024,30.1228760921836,31.6720403452405
"miR-1196","Target",31.5104975092105,29.6830708791586,30.0120391744753,29.038596577459,19.3130428894191,18.5537856592258,20.6537883804317,19.7723130049642
"miR-1197","Target",20.5628399986346,19.7884575898989,18.5373178684642,18.9392023775052,30.74609172905,29.2351052425382,28.5764247609049,28.380396167505
"miR-1198","Target",29.4058476656142,30.3450231380959,29.6532036341867,29.4691194689111,19.9333353938335,20.0794890652084,20.9409902363268,20.0647066762841
"miR-1199","Target",19.869494131089,19.6301269501392,18.9928988218186,19.8742966475168,28.6464574814835,31.4655287150847,30.203787276187,28.079990185635
"miR-1200","Target",28.7260466479356,30.7020363386647,27.7146342113415,30.6857160058894,20.3020284700857,19.2830590139399,19.4208460606761,18.6997733782168
"miR-1201","Target",18.8165429101956,19.6241979002876,18.5328418314811,19.7046592824763,29.4368536490402,30.1532600291118,30.5039011858979,30.2584769085785
"miR-1202","Target",30.6146974882081,30.1600942742018,29.359533508474,29.7660612953705,21.3588803427429,21.5968756775289,20.4578601188214,18.9572766670203
"miR-1203","Target",20.3299878771052,21.2193912030132,18.8992478717699,21.114989483435,28.4624363360559,29.7966863933135,31.341505980905,30.0351879419126
"miR-1204","Target",30.6813452631491,29.8834084191843,29.2136919188528,31.3177883441176,20.3505632463434,19.5114361986105,18.7413288622279,20.3129715889214
"miR-1205","Target",19.6052895586547,20.7226933930806,20.9998976201713,21.852233473603,30.0065404683839,30.1602211202931,29.6042515708988,29.2904993331694
"miR-1206","Target",27.6366367824169,28.7956080978873,30.6371697988155,31.6466563370153,18.6123105208944,20.74666645708,19.5680596706992,20.7911883893791
"miR-1207","Target",21.7434676331076,19.0405129841004,17.9192020398934,19.7023610819281,30.6909199856885,30.9501490876197,30.487902117361,29.8670316984095
"miR-1208","Target",33.0675008158888,30.9592805529441,29.6162990526909,30.1756523780292,20.8056960632251,20.4565428853332,19.97502904609,20.1911312519144
"miR-1209","Target",20.4791336211481,19.409821579129,19.7463158772277,20.7956852523874,29.5780556456847,30.6337349121188,28.8860714351458,30.9095498921582
"miR-1210","Target",31.269026084185,29.5445082214534,28.4159069144737,30.3042445441025,20.2447790153821,18.4449902688765,20.5974726200883,17.9662704390484
"miR-1211","Target",19.2339055716698,21.6486407437454,20.7818612553373,20.1070352715275,27.1609690693389,30.0840476020809,28.9315082742431,30.041520233119
"miR-1212","Target",30.1272036044993,30.4553621462773,29.6960571457502,29.847367389453,19.5125594574583,20.1256585588499,19.3484819781806,20.6050325541383
"miR-1213","Target",19.0442919474885,18.6901031113517,19.913627208154,19.5430289724656,30.4495815759407,28.4713563861094,30.2613041140651,30.9789989317975
"miR-1214","Target",29.1064343603937,30.776499229731,30.8270988959191,30.5900257587798,18.9015821866497,19.6866723595651,20.3243465070007,18.5610539357659
"miR-1215","Target",19.1536365192027,20.4840039374161,21.0736874960142,20.3270738696827,29.5031420301058,29.3651961816914,31.9252795410169,29.6598953071598
"miR-1216","Target",30.692017584594,28.8707590952143,28.9942491500591,29.5995176776904,20.3580300704609,20.8645365046159,20.0084586422097,20.471191590202
"miR-1217","Target",19.901344863793,20.3436375051342,18.5603870555691,20.0559567804769,29.7934701911148,29.8160967517526,29.3783889924288,31.7279717839639
"miR-1218","Target",29.1602267441399,29.7194115300355,29.1627054809311,29.7251652474233,20.4723446959628,17.7743120981544,19.8164082598173,19.7058503197372
"miR-1219","Target",18.8560020203876,19.8371962322807,20.2677637448823,20.2568013976373,29.4964232755368,32.3136823981718,29.671522603152,28.3993082576885
"miR-1220","Target",29.4491077497772,30.9598409035839,29.2475367958856,29.9323045151314,19.6018680501329,19.3145539353023,21.3192296971997,18.1464853796491
"miR-1221","Target",19.9791549288535,19.828982431895,21.4335515675838,19.9407478606501,31.0345154517093,30.2364486866564,29.1637755247271,30.3799700911654
"miR-1222","Target",28.8953996978625,28.812800233708,31.2138225888507,30.2113791469457,18.4154289897531,19.3879269067708,20.6083946306051,20.2784585267004
"miR-1223","Target",19.5554607733387,19.0533207378333,19.7322207318268,20.9068453807627,29.4331841283254,30.9607845521764,30.6533104215658,29.7399783786787
"miR-1224","Target",28.179217576208,29.1745656196378,30.6528807968424,31.816122624174,20.831244859968,19.0130890433625,20.23597164863,19.6089273702759
"miR-1225","Target",19.4371558334678,18.903058002145,19.2335441266065,20.841213688204,31.8806937044627,30.6432035140158,28.8250413182405,29.2929354880151
"miR-1226","Target",32.108868875027,29.5376128979516,29.2128017032394,29.5411042268956,22.3922430246707,20.3558429535704,19.7106900406027,21.0889623086738
"miR-1227","Target",18.6049279841977,19.8821928477755,20.7013253334661,18.8791651469288,29.51460608484,30.422571271336,28.6096779453497,27.9769213368818
"miR-1228","Target",29.7092319239773,32.0358343690938,29.2037874957861,28.6176682525503,19.8773893016161,21.232764158612,19.0588414785434,20.617050072157
"miR-1229","Target",19.7177281748393,18.0326952309003,19.9397504728401,20.3421105815279,29.7799404294419,30.1267213847841,29.1325126062515,29.3044280599905
"miR-1230","Target",29.8635060728391,31.3221360154953,28.6502708306259,29.2137827858949,19.9564534383992,18.7646768929574,18.6614102942741,19.7114571979462
"miR-1231","Target",19.5024121822533,20.5543807240277,19.6107795591188,18.5253983774241,32.4569010720829,29.5125288572268,32.3907081955354,29.0649645042937
"miR-1232","Target",30.5391621287625,29.3539109776591,31.0666475173602,29.3749609423199,19.9838197404366,20.5411466258193,19.665569713946,19.2851598754814
"miR-1233","Target",19.7955253647289,18.141823844103,19.796228757724,19.4780775022789,30.0219895902355,28.3843891912584,30.6211395449749,29.9366125786005
"miR-1234","Target",28.9252085421774,31.2755724628401,29.8600698489258,28.2791831821888,21.5494297385514,19.4218083259748,20.1933275160852,21.6217138933421
"miR-1235","Target",20.6503102677966,20.0609689206701,20.2639625227638,19.4818115591113,30.8948702146448,30.2091668025317,29.3738554217875,29.4645892948192
"miR-1236","Target",30.5327143656368,29.052793527327,30.7147203857277,30.8376157657442,19.0266667446975,21.2030082603864,19.6486900001927,21.4592163766091
"miR-1237","Target",20.4291128487674,18.5213733580347,20.7163583363176,19.1926727174711,29.5452934214583,30.3804218215118,31.0445774653201,29.5222991888708
"miR-1238","Target",30.1263394214276,28.4447413899816,27.8831184381176,28.1204290882414,19.1941510642983,21.0239320545816,19.062441999175,19.0284540052089
"miR-1239","Target",19.7086426513417,18.9050852271532,20.5910653627214,20.2011795591591,30.6922984144512,29.0668870003178,29.9083235707297,30.0093746525544
"miR-1240","Target",30.4111938511491,30.1191099552723,29.2676596222975,30.7331469809458,20.3644447160881,19.8814171209707,19.5735464503083,20.7845549729885
"miR-1241","Target",21.7460742929334,21.4697778124469,19.5365207603472,19.8911814129813,29.5267272678532,30.1755347795617,29.666654574253,31.6666892464581
"miR-1242","Target",29.6533915846034,29.5578606178875,29.8842000343376,29.812419698945,20.6853335075169,20.5346295592268,18.4206563098096,19.3401119764215
"miR-1243","Target",19.5683011934154,20.9436801709059,19.9794458782099,20.4995896934068,29.9215968001904,29.5606483233816,30.6645905587121,32.3332680516824
"miR-1244","Target",30.0070303225918,26.5979761956441,29.0421139136472,29.773506808718,18.4433733913059,20.3169304441269,19.4158522174753,20.6969576660841
"miR-1245","Target",20.944522906045,18.1853893178269,20.5636014027493,20.9728069889635,29.3195164157812,29.0734663528678,28.0640390652616,30.9635419026939
"miR-1246","Target",32.0836854531479,29.8835621860466,31.1066945992031,31.2277428318739,20.1012937521031,20.0401718519648,22.0521479892284,19.5527544627994
"miR-1247","Target",18.8183873197118,21.2387232813612,19.4017663093248,18.5242903030926,29.6638351598082,29.1579590343987,29.005759035419,32.2709438960983
"miR-1248","Target",30.0101879603666,30.558212375941,27.8911128728939,30.103266169844,18.1998522210806,20.4735021445163,20.7250346605946,19.5731345737509
"miR-1249","Target",19.4632269452012,21.3238603317003,18.9086468690018,20.309381106948,30.4921739730088,30.7390406391097,29.8820738458814,30.1586410336335
"miR-1250","Target",29.0249604091629,30.9404993877235,29.4103611163081,28.975216044551,19.6328836104489,19.2425270960581,21.0793288677248,19.3550758269673
"miR-1251","Target",22.370725220476,19.8331880429484,20.9269613953487,19.431848252249,30.2250900805917,31.131985905509,31.380481535373,29.7671965857745
"miR-1252","Target",28.3993566727449,29.7016308229341,29.7243759166077,29.9696744268287,21.0893460206874,18.9945782397523,18.3674637449214,20.7735424451944
"miR-1253","Target",19.9717916772605,20.3562610897923,18.673006883272,19.295462504186,29.7797814737174,32.0932876592053,31.7304749495467,30.0358135490592
"miR-1254","Target",31.0649299219176,29.4322183020001,29.6225587483982,29.9108057232754,18.5827074678588,19.9926832581257,20.2328910770883,18.8811197233958
"miR-1255","Target",18.5298198923722,23.0351846758287,19.5234601671924,20.4513130044526,29.4825908714279,31.5494250225504,29.6240260336249,30.4644184867049
"miR-1256","Target",30.7492781526171,29.463401666201,29.3661168513816,31.0653972478887,21.3227084436579,20.2183006235532,18.742415276548,20.8252647141386
"miR-1257","Target",19.2528196015224,19.8359393644582,21.3633653943253,18.3561338988454,30.7453359437047,30.2930447639095,30.270188485333,30.2622389027404
"miR-1258","Target",29.6976706230351,30.1524791660004,29.6623718511716,30.2479550017047,19.3829381312975,20.3143367301643,21.474364144655,19.0569600797672
"miR-1259","Target",19.5256185132921,19.4367216219378,21.1689311154372,19.6668556451948,30.9852969715976,29.945201667337,29.3579224940096,30.8333903739121
"miR-1260","Target",29.3538928680199,29.5231410608889,29.5257781653279,30.9559734612042,22.1120634155689,18.6529231221559,19.1370649368563,18.9632958316741
"miR-1261","Target",18.7218044302801,20.1833181335165,20.1479919827887,19.6268247631395,29.4923001580865,30.629771137724,27.9592665640467,31.3079461699192
"miR-1262","Target",30.1087796111262,30.8536621814756,29.9192315069877,30.0266682271499,19.7135930345187,19.4398191784516,21.0077459200676,20.0856700649115
"miR-1263","Target",18.7817900855888,20.4122271085364,19.1051466450572,17.8406407968977,29.8802272483544,29.900409568361,30.4554166277326,31.3699899688513
"miR-1264","Target",30.9113478969479,29.2323771504155,30.5656928731961,30.0762636100437,20.4998086885453,19.6098800446005,19.3268265375794,21.0271677157202
"miR-1265","Target",20.1108615122097,20.6755081510787,19.3581506303292,17.2321904290892,29.5317040870592,30.1435252126458,32.0094920566695,29.9690003652249
"miR-1266","Target",27.7208319914289,29.518740911694,29.0111922505368,30.5032923749195,19.7447053841311,20.6422564883321,20.9017180913309,19.0730506854238
"miR-1267","Target",21.0568368673717,19.2782096068813,19.8170226242255,19.6406878183426,27.8969974686323,29.6425379501182,27.9273926104196,28.5028495575857
"miR-1268","Target",30.2003687078443,30.3349242302631,30.6826960726732,29.3372120809031,20.4973357110399,21.1473747727746,19.5408785800268,20.5653620479103
"miR-1269","Target",18.3313318916707,19.6169375345442,19.9915263326707,20.5102103697554,29.0679881244634,29.742553819497,30.1178229173976,30.9040394008657
"miR-1270","Target",30.7952961292035,29.8353338114177,30.2918823193004,30.2884201214938,19.2172130353026,22.3818523700502,20.2092156167253,20.4809568323191
"miR-1271","Target",18.6686120684755,19.7637694926674,19.8214966794486,20.8069675051058,30.4909772336386,29.7950046076909,30.4821354025501,30.3802719420976
"miR-1272","Target",31.0432885442483,31.1351907415666,30.5052793413604,28.8488851714554,19.6905883552428,19.633575781472,21.5312993575527,19.7884494550391
"miR-1273","Target",19.3491086553988,21.9760818967663,21.5693597790461,19.8862075019809,30.5107041240624,28.8593296891765,30.5850675980054,29.4367159221661
"miR-1274","Target",29.8556899701234,29.1625835703771,27.8716145687829,28.6009537913372,20.8423179213906,18.6504760433042,19.4017575238962,19.0441676600288
"miR-1275","Target",19.8550786106528,20.5935088657646,19.6607296639854,19.0405047724592,30.59386619062,30.1142754609281,31.4340070256363,29.9124406232331
"miR-1276","Target",31.0078920251597,29.6183666237169,30.9350901599809,30.1042331663766,19.4651456197802,20.0707816771214,20.2401818053198,21.6896479337459
"miR-1277","Target",21.0241491771008,19.5802609256157,19.9630132934257,20.7649765373596,28.4991742135924,30.214014312767,30.2447475386306,31.1769274238895
"miR-1278","Target",30.6333283876199,30.773944993239,30.4047071568763,30.8839939731059,22.5151541033524,20.1291296847943,20.9441720762641,21.1538120715818
"miR-1279","Target",18.7436069949214,19.9248044664152,19.6220839299404,19.1906408725585,29.2095819770276,29.3713118913452,29.3621132932354,30.9198304354254
"miR-1280","Target",30.6800616274403,29.9240395884831,30.0136117851637,31.8672604215147,18.6655303633987,20.1824959974911,20.6512552414805,20.2596588525272
"miR-1281","Target",19.5554226796482,20.4580597411015,19.8089850050661,19.3892918203453,29.9904164660718,30.1814667272792,30.0269994384694,31.1821910166697
"miR-1282","Target",30.9257879768704,30.8410098202826,29.3373891314584,30.8966891402663,20.0529047314288,20.8458175734698,20.355093881175,19.5564134119497
"miR-1283","Target",20.1968556307976,19.450140004221,19.6796964857444,21.6994174017856,31.4100538506689,29.581713612195,29.5120409532085,31.2090469230093
"miR-1284","Target",29.987983890278,30.3360749548983,29.9373640586866,31.1795813673444,20.291337289957,19.7622084593135,20.863979391649,20.9442935685774
"miR-1285","Target",20.5018334404075,21.5169108229795,19.5918331992649,19.805093612643,29.5604715359885,30.9111264390958,29.9649488157367,29.7607988268553
"miR-1286","Target",27.0173043764096,30.1306810146497,29.8428620273982,32.7604760179111,18.8734233563765,20.8197672996506,20.5705631009315,19.9767788291106
"miR-1287","Target",20.4097836712638,20.8762780162585,19.7940005862777,19.378426169557,29.3845998448183,27.8119472577968,29.7650884232605,29.9863653110373
"miR-1288","Target",31.3542359607189,30.5298156961068,30.8702293751105,28.8589153608361,20.5078294919038,19.185521996196,20.2753807423586,21.6725201017566
"miR-1289","Target",18.6863112479865,19.9827032135463,19.923912459153,20.617476455,32.0357343906266,27.7974406216499,31.1666193462368,29.2914021976656
"miR-1290","Target",30.0864216836868,31.0845470384232,31.5295014985717,31.468354115961,21.7674606451774,17.9177172153511,19.4477924897506,19.6851317800112
"miR-1291","Target",20.5742963372523,19.0776639436772,19.5441027029605,19.9726199703561,28.1753360443426,30.3840722022338,29.9477517380226,30.9915142349971
"miR-1292","Target",28.9520490886485,29.9224347990466,31.1284143745508,28.1594167864147,20.7523680443697,19.916807570786,18.6924158962757,19.2635446637057
"miR-1293","Target",19.1031732953809,20.2244243165812,21.5809487114684,20.2390797644793,29.4609930498479,29.6875185566061,30.4674800975364,30.0838066456898
"miR-1294","Target",30.5956841627119,30.1300158496402,30.0392771213041,28.842879760399,18.8325046414856,19.0137759645711,19.9503297441737,19.9120838049232
"miR-1295","Target",22.1305783117136,21.193468040321,21.1808214077402,20.7030994833642,29.6952119201743,30.3994950062708,29.917432917253,29.081807786894
"miR-1296","Target",30.3226701411319,29.1690250200363,32.3698168126751,29.699543485032,19.9732658588941,18.8063391985749,18.7014098505342,20.6653030402065
"miR-1297","Target",20.5205347008233,21.2943357915392,19.161562349852,19.4810247880875,32.3370603086468,30.823750059177,30.0322757976882,29.5582542709131
"miR-1298","Target",29.492507499459,29.265261913019,30.8466696351816,29.8143596379317,19.7710153198879,18.8851647369918,21.8412619136147,20.4120824433395
"miR-1299","Target",19.305115358412,19.8504287651192,19.1816578208888,19.5805662764668,29.1805940869026,30.8660757550557,30.79907492506,30.887742354939
"miR-1300","Target",29.7479393495472,29.4392159258837,26.7356387074069,30.6804836445628,19.071437967054,21.717913343466,19.7661884372594,20.1225312248219
"miR-1301","Target",20.9528311629455,19.3349489773114,20.4428617788947,21.1824558269594,30.2212046951763,31.8249690763459,29.5881994016395,30.844686614048
"miR-1302","Target",30.7239988440299,30.2234596525322,31.300491132131,29.8582550645825,19.8370571756175,20.1319868208427,20.6835416355937,19.1121784718289
"miR-1303","Target",18.749372774428,18.997599833618,19.4907090065136,20.864390633985,30.3876194805164,30.0734557063491,30.8075107047567,31.0787396471503
"miR-1304","Target",28.4296411464989,29.8785308751597,29.7891997748402,31.2962003926255,19.6058381979101,20.1407439126411,21.1388649210692,21.4370344191617
"miR-1305","Target",20.777637402028,19.9487020824349,20.3473988813377,17.9074421041273,28.6187085627493,28.3416281818126,31.0572791697443,30.7942993723848
"miR-1306","Target",31.1063572120623,30.7398487321536,29.8073556643789,30.5037033077767,20.6485911209273,21.2613377609423,19.2298227063745,20.3516997957826
"miR-1307","Target",18.6942669910438,18.1570732691714,18.4839530976457,18.0751445397871,29.124548427207,28.7324545258501,31.8208330925891,30.7703837424823
"miR-1308","Target",29.7547445955171,29.6014592428659,31.4718799151885,30.2584486334133,19.2263885024099,19.8739155825259,20.0425578147696,19.8901655761004
"miR-1309","Target",22.224800818773,20.9744202248338,20.5902243616389,19.4836843294392,31.5477071887321,30.8222015146696,28.3300029238953,29.3188029398517
"miR-1310","Target",31.6193971066099,28.132409544678,29.5592470927332,30.1348215403456,18.8664350670972,21.2607679177848,19.4554752418068,19.5991770372355
"miR-1311","Target",18.3987324365656,20.0195806808468,19.4137770942717,19.557070063738,29.781924244189,31.1276924272648,29.3305932486996,29.3615188732222
"miR-1312","Target",30.0794081309748,30.3354685768368,28.1718119534857,28.631355827094,20.0440636210778,20.8739874533595,20.2090256517059,19.3870083533678
"miR-1313","Target",19.7905523954269,20.9698591611144,20.7628696002058,18.8471209373418,30.9863166516107,29.3370326491273,30.5767210952757,29.8621622337703
"miR-1314","Target",29.8318232633258,30.5761929888122,32.4835672371077,29.9678267765347,19.1904618736272,21.0380986416125,19.6918697643178,19.9561760221447
"miR-1315","Target",19.064571874026,20.4354757322804,18.5660234672679,18.8156251292269,30.4669780913896,31.3724507104955,30.8913903345498,30.7558172564138
"miR-1316","Target",28.4403882467845,30.4554212588832,29.277978809415,30.0640311615054,21.3378161303427,18.4596927866406,20.8853228028809,18.1767638632581
"miR-1317","Target",18.6209301045532,20.2239402544572,21.6337970388349,19.4385517819205,29.0971527214219,29.9796542388596,30.9972159924531,30.8530537876296
"miR-1318","Target",29.9097682219283,31.0042347285402,30.1815660425478,29.923128933241,20.0433313463789,21.1400116659026,19.2019476217912,18.9807668173961
"miR-1319","Target",19.6897311310575,19.890012119199,20.5737467064318,20.3976683642761,31.7803391112059,29.7123910418697,31.9068047160765,31.4037814386441
"miR-1320","Target",30.8371040517293,30.3090849449473,30.2076854662265,28.1463389772597,18.4876874655168,19.2093867404763,20.0837667984083,21.2593505710804
"miR-1321","Target",19.0434248121564,20.3070973452665,17.8322861010923,22.4528357815243,29.8054578468124,28.1074525447231,31.0429479559958,31.2318224177242
"miR-1322","Target",30.7730858257023,30.9359956716392,29.7850698316047,31.3217123045673,19.7660203110867,18.1017617985112,21.8996973329159,21.1918534715196
"miR-1323","Target",20.7343701406959,18.7288852565606,20.924610646635,19.8642021808323,31.16963174591,31.9636938908711,29.4954116984371,30.5294604726246
"miR-1324","Target",31.366104014494,31.1042865450833,30.0507649386429,29.4309368653102,20.6292711971887,20.681987925128,19.1716604471636,18.4299678906747
"miR-1325","Target",20.5590555113877,19.9786668951311,19.248830187892,20.0035336482722,31.0067351158068,30.2856536228877,29.8003994540289,29.2918703380285
"miR-1326","Target",30.0527316428946,29.7544438226171,30.0348079133059,30.8186763793673,21.0347996797611,18.5919339969591,20.5457646251205,19.6211545020245
"miR-1327","Target",20.6118849354034,17.8465261495001,22.5642584134844,19.9584221920329,29.791412806725,30.2716519754414,29.1071474861551,30.0276076116771
"miR-1328","Target",30.4335721781178,29.6655153708137,30.9196680000797,29.5324279388055,20.5811299966945,19.7328530485762,18.2153161932731,20.3123312472604
"miR-1329","Target",20.1168924304404,20.7486407620599,21.6145372613982,20.036022925125,31.2307487773679,30.0384598937698,29.4879070566514,29.5228734231153
"miR-1330","Target",30.971366075171,30.0383144446027,30.7668629467734,30.1119595839729,19.0576272916189,20.1208412672986,19.0873751511276,17.9798825833023
"miR-1331","Target",19.1056572505681,18.5256313000685,18.7985284573864,19.2738031943268,30.7931453234515,29.5837708165272,29.53252369364,28.8813698202337
"miR-1332","Target",29.850858818754,30.9564069435812,30.7785891874952,30.7549849388194,20.4539822023805,18.8093952427758,20.2642917018102,19.3913852859862
"miR-1333","Target",19.8146664295555,21.1692304422421,20.0800480399026,20.3920739124221,30.4569907741236,30.5325907759832,28.9264435911282,30.3841975768903
"miR-1334","Target",30.8384436791409,29.0295718916168,29.4816230200243,27.9460545986017,20.2753216805132,19.8713120748151,18.8706759222721,19.537963385043
"miR-1335","Target",18.569787913681,20.8883097386281,19.23373396058,20.5302927382554,29.7351790048303,30.4373320791631,29.3572157213861,30.8918832205577
"miR-1336","Target",29.910991299927,30.4616870758227,30.4717302337242,30.7466060514818,20.0702588608724,20.4281322694447,19.4428436314493,17.8266174521462
"miR-1337","Target",20.9361542592434,20.0704292096271,19.1908971267542,19.083940480491,29.9388202025233,28.118067021194,31.2689991586465,29.7690525772836
"miR-1338","Target",30.0849678922434,30.4295918311375,28.342249232285,31.6321588132658,21.7238745605689,18.4255028860514,18.7332321195708,20.3092722067829
"miR-1339","Target",20.7336034898588,17.3618427681914,22.5519720316614,19.0487520343087,29.7515206270587,29.9593118794899,29.6015095281532,29.3693244541559
"miR-1340","Target",30.0562216773778,31.422331487901,31.3370770511202,28.6428309818469,19.510716273271,21.7438289824548,21.5517308365232,18.9796132709465
"miR-1341","Target",21.8634527391707,19.0173393602704,19.3718363434727,20.2012316728178,29.8086914397639,28.1251689945071,28.7712065788751,30.8193524001251
"miR-1342","Target",27.4629488125513,30.4467565553417,28.5784973233995,29.8422792203582,19.9621370492194,21.2545223354215,19.5280071920993,19.4562084814743
"miR-1343","Target",20.8420299258647,19.6024877260548,20.4908731043872,21.0298693711726,29.2576638261029,30.7485202234988,29.6307769490384,30.4752462954353
"miR-1344","Target",29.5751223787592,31.6399915650392,31.0057628199986,29.8057091166375,17.3660795991266,21.290217212839,19.8182570258358,18.6651303792821
"miR-1345","Target",20.1184385276059,20.0214367050481,19.5405143728085,21.029167283769,29.1599060808269,30.1824580425324,28.7448579029733,30.3758417789788
"miR-1346","Target",30.3173361083768,28.5188564275045,29.631635482357,30.691049564694,21.2002944546493,20.5472147528314,19.6498095523164,22.2002384784003
"miR-1347","Target",19.5318782977212,18.8428735493862,19.3315002878287,21.3465003787089,29.5981043920081,30.5255671929596,31.6415582374026,29.6603367038471
"miR-1348","Target",29.3467897499923,29.5100888050628,32.8021608960546,29.2237292247549,20.3196389934529,20.8810392883943,18.8664577797318,20.4241044616981
"miR-1349","Target",20.9543284690724,19.9811655307993,19.2026822664748,19.8059979164502,30.3685834950773,29.4953019932601,30.6932745647124,29.750038034304
"miR-1350","Target",29.3438052312027,31.500783849659,28.5504389578715,30.3216232472339,19.7366117184496,19.892819489877,19.8982786137644,19.1832839563283
"miR-1351","Target",19.3646902025936,19.4887311976558,20.9439125146079,20.9699088265973,30.7713174781762,30.921733611961,32.2008881590897,32.7641863966154
"miR-1352","Target",29.5527153582521,28.2717795523608,30.5451968834336,29.268776804662,20.3704566952656,18.8575373806483,20.5021804119801,18.7819023404665
"miR-1353","Target",21.9412630192515,19.0811378038918,21.1243274630431,19.0685962719631,30.3982822845142,29.5485017235143,30.6793628928635,31.3404320402758
"miR-1354","Target",31.7370430619651,30.2325556860365,28.895183222166,29.2556703445334,21.9756939181118,20.1286757254253,19.5671515309205,20.513078113012
"miR-1355","Target",18.5816748067055,19.5806102723661,19.1754719151139,17.4707466926046,30.4744133802781,29.4624476168406,30.2251297148754,30.8587738286661
"miR-1356","Target",29.9561654441471,31.0101447888933,29.0782800399321,30.0262025485315,18.9931433343409,21.2964719781712,20.7918659877683,18.7765521757703
"miR-1357","Target",20.6456105498014,20.4212053044967,20.6523764030111,22.1612288208305,29.1969525008762,30.2720405557353,30.8126145814502,29.8492452145756
"miR-1358","Target",29.6153569892086,30.3490994018013,30.8238068583254,28.8143699265309,19.8322378216674,19.7360310585709,20.0509817355922,21.5749886282049
"miR-1359","Target",19.1651120075176,19.8665357498126,18.4606114786887,19.3652214565295,29.8433373489019,29.5867198458558,29.4048286631946,30.3534931895837
"miR-1360","Target",29.9374525778932,29.3011792528725,28.8634619130226,30.697019659118,18.882907782108,20.8401731137753,19.9029720225897,20.4075460822868
"miR-1361","Target",18.426401062901,19.9687391631996,20.1946768513683,21.8059044186693,31.0185356959288,29.5878880172697,32.1585887901258,28.6854611734033
"miR-1362","Target",30.3993778522811,30.3343192912676,31.0568158079115,30.5186190064309,19.9340532245617,19.5590295551789,18.672220271457,21.1827320244468
"miR-1363","Target",19.9785294411476,19.3912906558759,20.9241398747524,20.804350975081,30.2793207468744,28.337276646787,30.4775181832205,32.5806526908609
"miR-1364","Target",28.5143668987231,29.4138231889549,31.1381930650344,30.1645958287962,20.4481916254852,20.3323727044012,19.6317442495219,20.589577399105
"miR-1365","Target",20.2412774893626,18.9385655634569,18.2706384993339,19.9704407009274,27.7974138736703,29.4601834161838,29.9032681334746,32.4879452072455
"miR-1366","Target",27.4458138318836,30.9869838857907,29.2873413007189,28.0384991976835,18.7450512700554,20.5804945918324,19.7965369436108,20.0507923242732
"miR-1367","Target",19.5998514174873,19.8664380016984,18.5102139579853,20.8833194169393,31.1958439560991,30.6905974015208,28.7576771458556,29.6795707571985
"miR-1368","Target",30.5963782652076,30.5158944668126,27.754310844717,28.4858842993213,19.243593740521,18.1366193286116,20.8459446999475,19.6099148559416
"miR-1369","Target",20.9450098242246,19.8361711759634,21.3124930793584,17.2162799859788,29.2662048341931,30.9111634045174,30.3090449261971,29.7385954006528
"miR-1370","Target",31.496354551211,29.6195441744561,32.618044261229,29.9703198511732,19.174792005002,19.8407511738574,20.7052362253824,21.2842477039388
"miR-1371","Target",20.9742263237145,19.1116895849974,18.0639211400469,20.5604401037847,30.1156567742376,31.729533202019,30.3503471863824,31.4150942969676
"miR-1372","Target",29.7706699075877,29.9633467371598,29.8131140162394,31.543675778199,20.7379712178933,19.3412606039484,20.0991084996907,19.1453751027925
"miR-1373","Target",17.3692102446242,19.3036385274067,19.5446434537099,19.4330532946667,30.845934498419,28.4598711052389,29.6808570079551,30.3124490978522
"miR-1374","Target",30.124264057369,29.3857793186923,31.2149766482331,32.6721691921459,20.028114497796,20.1456362646141,21.3597397373149,20.7478899920585
"miR-1375","Target",20.5506606896727,18.7527669919643,19.5780202221077,18.7005033684449,29.0301931368241,28.9584936445273,30.8962898957692,28.4216853345042
"miR-1376","Target",30.2677904371807,29.6006391180785,30.2768838246989,28.7663265929142,20.7535749187157,20.2892610206568,20.6751360771008,19.2248648964914
"miR-1377","Target",18.9901007655708,18.3634412369373,19.4026792253498,19.1746923554759,30.1064745155576,29.7825856244258,30.492462767345,30.6057190589425
"miR-1378","Target",30.0074527838349,30.7314330203431,31.3170209411647,30.6166263970157,20.994443039431,21.4752989373869,20.3394938893883,19.9557920099409
"miR-1379","Target",20.5276175539952,20.4699603976972,20.1270095960217,19.3955653915953,30.5968185860803,29.1710222635142,29.4048415209578,29.730767245338
"miR-1380","Target",29.2709705359647,29.74593459781,32.3663541711647,30.9525284203486,19.2378567989739,22.604532023317,19.3883486562502,20.2204873945642
"miR-1381","Target",21.2588876696446,21.1645649411449,21.042197185295,19.1498531678908,28.6532338853647,31.4110075382119,29.9440854311764,30.2546700456012
"miR-1382","Target",30.4575748496504,28.2505123830084,29.8768166767489,30.8942702658983,20.5350612520006,21.2529453176864,19.5611178319297,19.9239040927402
"miR-1383","Target",20.0388503611336,19.7423043974343,19.5354801121471,19.0398850666032,29.7478201878531,28.6743121931406,28.5259701357652,29.4617856871855
"miR-1384","Target",28.6834320407961,32.2901524205305,30.3471308309593,30.903781653991,19.4847769268338,18.4980592560594,19.5219608954368,21.1795861630328
